Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	3.0	1.0	0.0012129446606447256	4.294117647058823
1.0	3.0	1.0	0.0012129446606447256	4.294117647058823
1.0	5.0	0.4	0.0019181729885480994	3.4705882352941178
1.0	3.0	0.6666666666666666	0.0011603590013675796	3.4705882352941178
1.0	4.0	0.5	0.0015044253484943451	2.9411764705882355
1.0	4.0	0.5	0.0014864705714406356	2.6470588235294117
1.0	4.0	0.5	0.001491554450363356	2.8823529411764706
1.0	3.0	0.6666666666666666	0.0011491076852187152	2.9411764705882355
1.0	4.0	0.3333333333333333	0.0015015989740689204	2.764705882352941
1.0	3.0	0.6666666666666666	0.0011487117263428992	3.235294117647059
1.0	5.0	0.5	0.0018577709577471345	3.764705882352941
1.0	3.0	1.0	0.0011622739937611453	4.588235294117647
1.0	3.0	1.0	0.0011622739937611453	4.588235294117647
1.0	4.0	0.6666666666666666	0.0015082143943058739	3.823529411764706
1.0	4.0	0.5	0.0014960555162250274	3.176470588235294
1.0	3.0	1.0	0.0012129446606447259	4.294117647058823
1.0	4.0	0.5	0.0014965185174098542	3.0588235294117645
1.0	4.0	0.5	0.0014924830738362721	2.588235294117647
1.0	3.0	1.0	0.001066633806980827	2.8181818181818183
1.0	4.0	0.6666666666666666	0.0013800514809229004	2.1818181818181817
1.0	5.0	0.4	0.0016885757851129027	1.7272727272727273
1.0	4.0	0.5	0.001394576186653028	1.8181818181818181
1.0	4.0	0.6666666666666666	0.0014381108192162157	2.272727272727273
1.0	4.0	0.5	0.0013710791025018368	1.9090909090909092
1.0	5.0	0.6	0.0016941103554884201	2.090909090909091
1.0	4.0	0.6666666666666666	0.0013837639416943836	2.3636363636363638
1.0	4.0	0.5	0.0013822545287621901	1.7272727272727273
1.0	5.0	0.5	0.00175652174723638	2.0
1.0	3.0	1.0	0.0011137695143238512	2.727272727272727
1.0	3.0	1.0	0.0011137695143238512	2.727272727272727
1.0	2.0	0.0	0.000942312841715198	5.380952380952381
1.0	3.0	0.0	0.0013556050605350502	4.825396825396825
1.0	3.0	0.3333333333333333	0.0017010275410068044	6.380952380952381
1.0	5.0	0.1	0.0021563364125919216	4.650793650793651
1.0	4.0	0.16666666666666666	0.0017503677363823566	4.650793650793651
1.0	3.0	0.0	0.00180699678461668	6.507936507936508
1.0	3.0	0.3333333333333333	0.0013364805998975467	5.015873015873016
1.0	4.0	0.16666666666666666	0.0017603799705340755	4.777777777777778
1.0	3.0	0.0	0.0018070380981488104	6.476190476190476
1.0	5.0	0.1	0.0021467248144260735	4.380952380952381
1.0	6.0	0.06666666666666667	0.0025872078547807312	4.238095238095238
1.0	6.0	0.06666666666666667	0.0033640005169591125	6.317460317460317
