Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	4.0	0.6666666666666666	0.003252146021938378	1.4285714285714286
1.0	3.0	1.0	0.0025439249800399757	1.8571428571428572
1.0	4.0	0.6666666666666666	0.003252146021938378	1.4285714285714286
1.0	3.0	1.0	0.00250474236689988	2.0
1.0	3.0	1.0	0.00250474236689988	2.0
1.0	3.0	1.0	0.0025439249800399757	1.8571428571428572
1.0	3.0	1.0	0.0025439249800399757	1.8571428571428572
1.0	5.0	0.4	0.004042854079305001	1.2857142857142858
1.0	3.0	1.0	0.0026647539032577097	3.090909090909091
1.0	3.0	1.0	0.0026647539032577097	3.090909090909091
1.0	3.0	1.0	0.0024343065823698748	2.909090909090909
1.0	3.0	1.0	0.0026647539032577093	3.090909090909091
1.0	3.0	1.0	0.0024343065823698748	2.909090909090909
1.0	4.0	0.6666666666666666	0.003166073239447253	2.727272727272727
1.0	4.0	0.5	0.0031727104444057666	2.272727272727273
1.0	4.0	0.5	0.0032118971836544853	1.9090909090909092
1.0	4.0	0.5	0.0034486036030536432	2.3636363636363638
1.0	3.0	0.3333333333333333	0.0025344942175822426	2.0
1.0	3.0	0.6666666666666666	0.0024867152076136385	2.1818181818181817
1.0	5.0	0.5	0.003899239925382259	2.1818181818181817
1.0	3.0	1.0	0.0024086548275100072	1.4
1.0	3.0	1.0	0.0024086548275100072	1.4
1.0	5.0	0.6	0.0038783425188930283	1.0
1.0	5.0	0.6	0.0038783425188930283	1.0
1.0	3.0	1.0	0.0024086548275100072	1.4
1.0	3.0	1.0	0.0024086548275100072	1.4
1.0	3.0	0.6666666666666666	0.002407194158261959	6.405405405405405
1.0	2.0	1.0	0.0016839111522357962	6.486486486486487
1.0	6.0	0.2	0.0044797094036286905	5.54054054054054
1.0	4.0	0.16666666666666666	0.0028837703755501777	4.891891891891892
1.0	3.0	0.0	0.0025985437371775265	5.135135135135135
1.0	4.0	0.3333333333333333	0.0034695825143142827	6.864864864864865
1.0	3.0	0.6666666666666666	0.002324587343241001	6.378378378378378
1.0	4.0	0.5	0.0030564091449785365	6.351351351351352
1.0	4.0	0.16666666666666666	0.0030007958384472263	5.621621621621622
1.0	4.0	0.8333333333333334	0.002801297499394801	5.1891891891891895
1.0	3.0	0.0	0.0025985437371775265	5.135135135135135
1.0	3.0	0.3333333333333333	0.0026620799906007966	6.891891891891892
1.0	3.0	0.0	0.0022536836417103075	6.1891891891891895
1.0	5.0	0.4	0.003527313634770166	4.486486486486487
1.0	3.0	0.0	0.0025153505443009302	4.27027027027027
1.0	4.0	0.16666666666666666	0.0028711508732364366	5.5675675675675675
1.0	7.0	0.38095238095238093	0.0047603047500911575	4.891891891891892
1.0	3.0	0.0	0.002433372936950484	4.324324324324325
1.0	4.0	0.0	0.0033154582305968527	4.4324324324324325
1.0	3.0	0.0	0.0025354883576345615	4.324324324324325
1.0	2.0	1.0	0.0018667759535752173	8.594594594594595
1.0	3.0	0.0	0.002682696341162825	5.621621621621622
1.0	3.0	0.0	0.0026807391187911433	6.1891891891891895
1.0	4.0	0.0	0.0033396941659983867	4.702702702702703
1.0	4.0	0.5	0.0035328185696282778	7.702702702702703
1.0	3.0	0.0	0.0022569003462223486	6.27027027027027
1.0	4.0	0.5	0.002882572271208266	4.675675675675675
1.0	3.0	0.0	0.0025153505443009302	4.27027027027027
1.0	4.0	0.16666666666666666	0.0028711508732364366	5.5675675675675675
1.0	6.0	0.4666666666666667	0.00410738771077576	5.081081081081081
1.0	3.0	0.0	0.0024470245332322412	4.513513513513513
1.0	4.0	0.0	0.0033154582305968527	4.4324324324324325
1.0	3.0	0.0	0.002535488357634561	4.324324324324325
1.0	2.0	1.0	0.0018667759535752173	8.594594594594595
1.0	3.0	0.0	0.002682696341162825	5.621621621621622
1.0	3.0	0.0	0.0026987225269122493	6.216216216216216
1.0	4.0	0.0	0.0033396941659983867	4.702702702702703
1.0	5.0	0.4	0.004344433667920717	7.648648648648648
1.0	3.0	1.0	0.0026324084152319674	7.0
1.0	3.0	1.0	0.0026324084152319674	7.0
1.0	4.0	0.5	0.003391058193197229	6.125
1.0	3.0	0.3333333333333333	0.0024396820918310227	5.416666666666667
1.0	4.0	0.6666666666666666	0.0030818454165234283	4.833333333333333
1.0	4.0	0.6666666666666666	0.003037153985990592	4.375
1.0	3.0	0.6666666666666666	0.002471094691010797	4.375
1.0	4.0	0.5	0.003205187157752757	4.291666666666667
1.0	4.0	0.5	0.003174184732615012	5.208333333333333
1.0	3.0	0.6666666666666666	0.002440588877483035	5.291666666666667
1.0	3.0	1.0	0.002632408415231967	7.0
1.0	3.0	1.0	0.002531219149366552	6.75
1.0	3.0	1.0	0.002531219149366552	6.75
1.0	3.0	0.3333333333333333	0.002481581324580813	4.041666666666667
1.0	3.0	0.3333333333333333	0.0024308622152041997	3.9166666666666665
1.0	4.0	0.6666666666666666	0.00310355276399303	3.9166666666666665
1.0	4.0	0.5	0.0031804776270201586	4.708333333333333
1.0	3.0	1.0	0.002531219149366552	6.75
1.0	4.0	0.6666666666666666	0.003037153985990592	4.375
1.0	4.0	0.6666666666666666	0.0030818454165234283	4.833333333333333
1.0	5.0	0.4	0.00376211487503868	4.041666666666667
1.0	5.0	0.4	0.0040143827650635806	5.875
1.0	4.0	0.5	0.003173014579992587	4.708333333333333
1.0	3.0	1.0	0.002363551958342475	4.416666666666667
1.0	4.0	0.6666666666666666	0.00310355276399303	3.9166666666666665
1.0	4.0	0.16666666666666666	0.003207680771258604	2.230769230769231
1.0	4.0	0.16666666666666666	0.0032102167416238007	2.1538461538461537
1.0	4.0	0.3333333333333333	0.003152591468791359	1.8461538461538463
1.0	3.0	0.3333333333333333	0.0024274461212929867	2.3846153846153846
1.0	4.0	0.5	0.003141323561196806	2.1538461538461537
1.0	6.0	0.26666666666666666	0.004614562262930406	1.6923076923076923
1.0	2.0	0.0	0.0017338862383440897	2.8461538461538463
1.0	2.0	1.0	0.001762188136219243	3.076923076923077
1.0	3.0	0.3333333333333333	0.0024715162124385633	2.076923076923077
1.0	5.0	0.4	0.004089812694348867	2.230769230769231
1.0	3.0	0.0	0.0024621207255176637	2.6923076923076925
1.0	2.0	1.0	0.001762188136219243	3.076923076923077
1.0	3.0	0.3333333333333333	0.0024543643803970248	1.9230769230769231
1.0	5.0	0.4	0.004089812694348867	2.230769230769231
1.0	3.0	0.6666666666666666	0.002389242622106866	2.090909090909091
1.0	3.0	1.0	0.0024710643201994674	3.090909090909091
1.0	3.0	1.0	0.002395860464869726	2.8181818181818183
1.0	4.0	0.6666666666666666	0.003199692615900441	2.3636363636363638
1.0	4.0	0.6666666666666666	0.003199692615900441	2.3636363636363638
1.0	4.0	0.3333333333333333	0.003143265803732011	1.9090909090909092
1.0	4.0	0.5	0.0030967204335010426	1.8181818181818181
1.0	3.0	1.0	0.002395860464869726	2.8181818181818183
1.0	3.0	1.0	0.002471064320199468	3.090909090909091
1.0	4.0	0.5	0.0030906415729123173	2.1818181818181817
1.0	5.0	0.5	0.0038192933396795506	2.090909090909091
1.0	4.0	0.6666666666666666	0.003110210121781105	2.6363636363636362
1.0	3.0	1.0	0.0022661213475454905	7.5
1.0	3.0	1.0	0.002225671290405966	5.676470588235294
1.0	3.0	1.0	0.00222111546770173	5.088235294117647
1.0	3.0	1.0	0.0022158235161781085	5.735294117647059
1.0	3.0	1.0	0.0021740269802899897	7.617647058823529
1.0	6.0	0.4666666666666667	0.004345119817116912	6.588235294117647
1.0	5.0	0.6	0.0036590077890514996	7.4411764705882355
1.0	3.0	1.0	0.0022860944915676874	7.5
1.0	3.0	0.3333333333333333	0.0022641799547859047	5.882352941176471
1.0	4.0	0.6666666666666666	0.0029593603982943995	6.647058823529412
1.0	3.0	1.0	0.0022860944915676874	7.5
1.0	6.0	0.4666666666666667	0.004251405437282101	4.764705882352941
1.0	5.0	0.6	0.003574894714451139	5.411764705882353
1.0	3.0	1.0	0.0022277286916182635	5.470588235294118
1.0	3.0	0.3333333333333333	0.0022358098908783304	4.470588235294118
1.0	4.0	0.6666666666666666	0.0029094800728427872	5.029411764705882
1.0	4.0	0.5	0.0029186156109314056	5.264705882352941
1.0	3.0	1.0	0.0022214189059377594	4.676470588235294
1.0	5.0	0.6	0.003565671494395072	4.617647058823529
1.0	6.0	0.4666666666666667	0.0042408437045183016	4.176470588235294
1.0	3.0	0.3333333333333333	0.002231590701800011	4.294117647058823
1.0	4.0	0.6666666666666666	0.0029036146737699805	4.647058823529412
