Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	4.0	0.0	0.07101310178561569	3.56
1.0	2.0	0.0	0.03602426621494287	5.76
1.0	2.0	0.0	0.03602426621494287	5.76
1.0	1.0	0.0	0.020050546824409328	4.44
1.0	1.0	0.0	0.020579375029526024	4.76
1.0	1.0	0.0	0.019824647009134295	4.52
1.0	1.0	0.0	0.019824647009134295	4.52
1.0	3.0	0.0	0.05276226117076196	3.24
1.0	3.0	0.0	0.05401323391408461	3.48
1.0	2.0	0.0	0.03620926960791056	3.88
1.0	2.0	0.0	0.035907759891978405	4.36
1.0	4.0	0.0	0.07007953088572624	4.92
1.0	3.0	0.0	0.05577557355435759	3.8
1.0	1.0	0.0	0.01961391721332309	5.88
1.0	3.0	0.0	0.05218692238745394	4.12
1.0	2.0	0.0	0.036467501530836485	6.6
1.0	2.0	0.0	0.036467501530836485	6.6
1.0	2.0	0.0	0.03906875622749087	4.52
1.0	3.0	0.0	0.06162927924486395	5.32
1.0	2.0	0.0	0.035956800701185565	4.92
1.0	2.0	0.0	0.035956800701185565	4.92
1.0	2.0	0.0	0.03656826989881213	5.72
1.0	2.0	0.0	0.03656826989881213	5.72
1.0	1.0	0.0	0.02233553504411869	6.28
1.0	1.0	0.0	0.02233553504411869	6.28
1.0	2.0	0.0	0.03675643146443786	6.52
