Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	1.0	0.0	0.01683145670226138	3.142857142857143
1.0	1.0	0.0	0.01683145670226138	3.142857142857143
1.0	1.0	0.0	0.01683145670226138	3.142857142857143
1.0	1.0	0.0	0.01683145670226138	3.142857142857143
1.0	3.0	0.0	0.03557688370168978	5.185185185185185
1.0	2.0	0.0	0.025298873478035146	4.444444444444445
1.0	3.0	0.0	0.04257596007462077	6.666666666666667
1.0	2.0	0.0	0.02458694806541876	4.888888888888889
1.0	2.0	0.0	0.02496548275465223	6.444444444444445
1.0	3.0	0.0	0.03424539327666471	4.62962962962963
1.0	3.0	0.0	0.03376215484301733	4.296296296296297
1.0	3.0	0.0	0.03555359353643367	4.407407407407407
1.0	3.0	0.0	0.034256109915999165	4.814814814814815
1.0	3.0	0.0	0.03426622699334723	3.925925925925926
1.0	3.0	0.0	0.034675193204357524	4.2592592592592595
1.0	3.0	0.0	0.03473262472247901	5.2592592592592595
1.0	2.0	0.0	0.02318596872196297	4.148148148148148
1.0	3.0	0.0	0.035505059840711395	4.074074074074074
1.0	2.0	0.0	0.027140956726606092	5.407407407407407
1.0	2.0	0.0	0.027761198689020182	6.0
1.0	2.0	0.0	0.026373857473155238	4.888888888888889
1.0	1.0	0.0	0.013443765604095185	5.37037037037037
1.0	1.0	0.0	0.013450851329444543	6.148148148148148
1.0	2.0	0.0	0.02433774468666462	5.074074074074074
1.0	2.0	0.0	0.024455145810062247	6.074074074074074
1.0	2.0	0.0	0.02428921234257967	5.62962962962963
1.0	2.0	0.0	0.030334127297790267	7.555555555555555
1.0	2.0	0.0	0.030334127297790267	7.555555555555555
1.0	2.0	0.0	0.02479338239018329	5.222222222222222
1.0	2.0	0.0	0.025017192612350192	6.888888888888889
1.0	1.0	0.0	0.016429871194323	8.518518518518519
1.0	1.0	0.0	0.016429871194323	8.518518518518519
1.0	2.0	0.0	0.030602640747229792	2.0
1.0	2.0	0.0	0.030602640747229792	2.0
1.0	3.0	0.0	0.046845556959358575	2.2857142857142856
1.0	3.0	0.0	0.046845556959358575	2.2857142857142856
