Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	2.0	0.0	0.053826418396254905	3.9444444444444446
1.0	2.0	0.0	0.053291574849798067	4.888888888888889
1.0	1.0	0.0	0.027944242768619842	4.166666666666667
1.0	3.0	0.0	0.06989535510800535	2.7222222222222223
1.0	1.0	0.0	0.029100884254688236	5.0
1.0	3.0	0.0	0.06810470177936735	2.7777777777777777
1.0	3.0	0.0	0.07172954984724508	3.2222222222222223
1.0	3.0	0.0	0.06842237817966075	3.0555555555555554
1.0	2.0	0.0	0.04813533105015892	3.5
1.0	2.0	0.0	0.047449937101240826	3.5555555555555554
1.0	2.0	0.0	0.04743883258015329	3.2777777777777777
1.0	2.0	0.0	0.047497984005252666	3.5555555555555554
1.0	3.0	0.0	0.07560218947271345	3.2222222222222223
1.0	3.0	0.0	0.072363127517604	4.055555555555555
1.0	2.0	0.0	0.04831874611564597	3.7777777777777777
1.0	2.0	0.0	0.0529736591998453	4.055555555555555
1.0	2.0	0.0	0.057514979169314584	4.777777777777778
1.0	1.0	0.0	0.031145333522371903	5.722222222222222
1.0	1.0	0.0	0.029244775082059214	5.833333333333333
