Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	1.0	0.0	0.011516499019466126	6.15
1.0	1.0	0.0	0.011698224187228184	5.7
1.0	1.0	0.0	0.01195656965462047	6.0
1.0	1.0	0.0	0.012093554504941439	5.8
1.0	1.0	0.0	0.012895421152110106	6.45
1.0	2.0	0.0	0.021557876321998397	5.8
1.0	2.0	0.0	0.02239002997888112	8.625
1.0	2.0	0.0	0.022517671401496936	7.1
1.0	1.0	0.0	0.012537360223498155	9.575
1.0	1.0	0.0	0.012600295540753138	8.025
1.0	1.0	0.0	0.01279901174070297	8.75
1.0	1.0	0.0	0.012854539572107707	9.525
1.0	3.0	0.0	0.030143227428100057	4.625
1.0	3.0	0.0	0.029980828717548775	4.85
1.0	4.0	0.0	0.04034523424463761	5.175
1.0	4.0	0.0	0.040509726622078426	5.575
1.0	4.0	0.0	0.04085176003003404	4.55
1.0	4.0	0.0	0.04115409079237718	4.725
1.0	3.0	0.0	0.03172414314010112	5.025
1.0	2.0	0.0	0.021071425477595666	5.35
1.0	3.0	0.0	0.030376866198270396	6.175
1.0	2.0	0.0	0.020937984797381286	5.025
1.0	2.0	0.0	0.02095916300376452	5.925
1.0	2.0	0.0	0.021119944919068715	4.95
1.0	3.0	0.0	0.03218343106131814	4.825
1.0	2.0	0.0	0.02098376661217175	6.425
1.0	2.0	0.0	0.02108706260090918	5.05
1.0	2.0	0.0	0.02323746465720543	5.475
1.0	1.0	0.0	0.011553880213219101	6.55
1.0	2.0	0.0	0.021482392918622435	5.15
1.0	3.0	0.0	0.031297990181911706	5.325
1.0	3.0	0.0	0.03126763333061593	6.9
1.0	2.0	0.0	0.021894866208369817	7.775
1.0	2.0	0.0	0.021917682224251053	7.75
1.0	3.0	0.0	0.0324355960136458	6.325
1.0	3.0	0.0	0.033661098572726394	8.6
1.0	3.0	0.0	0.03386860077247071	7.05
1.0	3.0	0.0	0.034535627821813956	7.775
1.0	3.0	0.0	0.03449777637925341	7.825
1.0	3.0	0.0	0.034716023879309	8.55
1.0	1.0	0.0	0.01278765788342344	8.8
