Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	2.0	0.0	0.04733993389131631	4.35
1.0	1.0	0.0	0.023735799078675707	4.25
1.0	2.0	0.0	0.04362977485056225	5.2
1.0	3.0	0.0	0.06338377629889641	4.0
1.0	3.0	0.0	0.06191337344686455	3.2
1.0	2.0	0.0	0.04242989688980849	3.65
1.0	2.0	0.0	0.043962041885473174	4.75
1.0	2.0	0.0	0.043962041885473174	4.75
1.0	2.0	0.0	0.044851481978336036	5.5
1.0	2.0	0.0	0.044851481978336036	5.5
1.0	2.0	0.0	0.045130221041666294	6.25
1.0	2.0	0.0	0.04235226549679074	3.55
1.0	3.0	0.0	0.06324704914081569	3.3
1.0	3.0	0.0	0.06373307312319262	3.5
1.0	3.0	0.0	0.06182754903848198	3.4
1.0	2.0	0.0	0.042218306426636765	3.85
1.0	3.0	0.0	0.06302686881367885	4.4
1.0	1.0	0.0	0.026065138969072456	5.3
1.0	2.0	0.0	0.04362977485056225	5.2
1.0	2.0	0.0	0.04435507545767989	6.0
1.0	2.0	0.0	0.04435507545767989	6.0
