Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	2.0	0.0	0.04930390345529881	3.1666666666666665
1.0	3.0	0.0	0.08487999484374942	5.0
1.0	3.0	0.0	0.06916320485743933	2.7777777777777777
1.0	3.0	0.0	0.06952420026073551	3.1666666666666665
1.0	3.0	0.0	0.06952420026073551	3.1666666666666665
1.0	2.0	0.0	0.05175753557669074	3.6666666666666665
1.0	2.0	0.0	0.05401906945667481	4.277777777777778
1.0	2.0	0.0	0.04834545027247168	3.888888888888889
1.0	2.0	0.0	0.04834545027247168	3.888888888888889
1.0	2.0	0.0	0.04834545027247168	3.888888888888889
1.0	2.0	0.0	0.04834545027247168	3.888888888888889
1.0	1.0	0.0	0.030727694715233168	5.944444444444445
1.0	1.0	0.0	0.030727694715233168	5.944444444444445
1.0	2.0	0.0	0.04939067263520566	4.611111111111111
1.0	2.0	0.0	0.04939067263520566	4.611111111111111
1.0	2.0	0.0	0.04939067263520566	4.611111111111111
1.0	2.0	0.0	0.04939067263520566	4.611111111111111
1.0	2.0	0.0	0.04971400511375007	5.333333333333333
1.0	2.0	0.0	0.04971400511375007	5.333333333333333
