Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	1.0	0.0	0.029869660549804687	5.0625
1.0	1.0	0.0	0.03456203999040965	6.1875
1.0	1.0	0.0	0.03456203999040965	6.1875
1.0	3.0	0.0	0.07661925868711658	3.0625
1.0	2.0	0.0	0.05283839270721237	3.875
1.0	2.0	0.0	0.052263750554609675	3.875
1.0	2.0	0.0	0.05418993052101883	4.8125
1.0	2.0	0.0	0.05450565604729475	3.25
1.0	2.0	0.0	0.056970274529940454	3.5625
1.0	2.0	0.0	0.05902579795647613	4.0
1.0	3.0	0.0	0.07545321961325466	3.1875
1.0	2.0	0.0	0.061122875014846416	4.5625
1.0	3.0	0.0	0.07602413795552332	3.5625
1.0	2.0	0.0	0.05238711038804984	3.625
1.0	3.0	0.0	0.07995817479779858	4.125
1.0	3.0	0.0	0.095602224943838	5.25
1.0	2.0	0.0	0.054045455752396165	4.4375
