Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	2.0	0.0	0.02364038896545162	4.891891891891892
1.0	2.0	0.0	0.023589848174264856	5.891891891891892
1.0	1.0	0.0	0.01264405994229202	6.27027027027027
1.0	1.0	0.0	0.01320956798849105	6.351351351351352
1.0	1.0	0.0	0.013516627169242589	6.243243243243243
1.0	1.0	0.0	0.015377958526657402	11.162162162162161
1.0	3.0	0.0	0.035308928323853045	6.297297297297297
1.0	3.0	0.0	0.031811441646743155	5.5675675675675675
1.0	3.0	0.0	0.03654057534444892	8.405405405405405
1.0	2.0	0.0	0.02183949668784147	6.162162162162162
1.0	4.0	0.0	0.044996412077677427	4.5675675675675675
1.0	3.0	0.0	0.03236430668246513	4.5675675675675675
1.0	3.0	0.0	0.0327339847913322	5.081081081081081
1.0	3.0	0.0	0.03137597783573613	5.054054054054054
1.0	2.0	0.0	0.024251817172853095	7.0
1.0	2.0	0.0	0.024251817172853095	7.0
1.0	2.0	0.0	0.02450831674627821	7.702702702702703
1.0	2.0	0.0	0.02450831674627821	7.702702702702703
1.0	2.0	0.0	0.025418003424739093	5.486486486486487
1.0	2.0	0.0	0.021754220141870766	4.837837837837838
1.0	2.0	0.0	0.02167630402429832	6.135135135135135
1.0	3.0	0.0	0.033374064788752884	5.297297297297297
1.0	3.0	0.0	0.03137398190069514	5.513513513513513
1.0	2.0	0.0	0.02410872674063255	5.756756756756757
1.0	3.0	0.0	0.03167136076330086	6.054054054054054
1.0	2.0	0.0	0.023066456566359375	5.891891891891892
1.0	3.0	0.0	0.03525853949390039	5.378378378378378
1.0	2.0	0.0	0.02634076634108899	9.27027027027027
1.0	3.0	0.0	0.03628521512995003	5.27027027027027
1.0	1.0	0.0	0.01407012295666743	6.45945945945946
1.0	2.0	0.0	0.021941068064049815	6.702702702702703
1.0	3.0	0.0	0.032692878570828185	7.351351351351352
1.0	2.0	0.0	0.028323823565258886	10.18918918918919
1.0	3.0	0.0	0.03265351878377103	6.8108108108108105
1.0	2.0	0.0	0.023093871686718184	8.216216216216216
1.0	2.0	0.0	0.023079599235644538	7.675675675675675
1.0	2.0	0.0	0.02367578293560491	9.08108108108108
1.0	2.0	0.0	0.023671852891108642	8.54054054054054
