Constant_feature	Degree	Clustering_coefficient	Pagerank	Aver_path_len
1.0	5.0	0.3	5.1330721329939855e-05	5.460843984581051
1.0	3.0	0.0	4.011168225584678e-05	6.503398255224184
1.0	3.0	0.0	4.214559427864066e-05	5.974183404341652
1.0	1.0	0.0	1.2412965782975483e-05	6.755477784540474
1.0	1.0	0.0	1.5517572882369666e-05	6.799502941773179
1.0	2.0	0.0	2.255189370124784e-05	5.955619801176709
1.0	22.0	0.13852813852813853	0.000153071478909212	5.536975045648204
1.0	17.0	0.0	0.00020098328767944676	4.963633597078515
1.0	1.0	0.0	1.2976640543851405e-05	7.461959829580037
1.0	9.0	0.0	9.748307894583933e-05	5.804067762223575
1.0	6.0	0.0	6.848759071504626e-05	5.725147088658957
1.0	1.0	0.0	1.5326478733309663e-05	6.795698924731183
1.0	10.0	0.044444444444444446	0.0001541420874647358	6.405558936904037
1.0	1.0	0.0	1.1261692649595516e-05	6.305234327449787
1.0	1.0	0.0	1.2955753567466335e-05	6.743964292960032
1.0	6.0	0.3333333333333333	6.266524375583268e-05	6.419253398255224
1.0	29.0	0.0	0.00042890622819243565	6.627764252383851
1.0	6.0	0.0	0.00010238694328763213	6.592462974234125
1.0	8.0	0.35714285714285715	7.355783047331581e-05	5.584094136741733
1.0	8.0	0.0	6.753257619664899e-05	5.872134307161696
1.0	1.0	0.0	1.4528636608395357e-05	7.035656319740313
1.0	2.0	0.0	3.523523793323086e-05	6.803763440860215
1.0	2.0	1.0	1.7974796415586187e-05	6.18776628119294
1.0	1.0	0.0	1.7465331005484964e-05	6.48305944410631
1.0	4.0	0.16666666666666666	3.154881080416416e-05	6.189795090282004
1.0	1.0	0.0	1.8874229707445664e-05	7.21160478798945
1.0	5.0	0.1	9.236878493995085e-05	7.974690606613918
1.0	3.0	0.0	4.2325569164993184e-05	5.948823290728343
1.0	1.0	0.0	1.7510930842118768e-05	6.723676202069385
1.0	2.0	0.0	2.4259485863142676e-05	6.162761209170217
1.0	1.0	0.0	1.6527085503214155e-05	6.044938121322784
1.0	1.0	0.0	1.524878134630006e-05	6.185991073240008
1.0	1.0	0.0	1.7034802510543895e-05	6.7302191113816185
1.0	1.0	0.0	1.8758713576507666e-05	6.9584601339014
1.0	3.0	0.6666666666666666	3.76414012441338e-05	6.200344897545141
1.0	17.0	0.007352941176470588	0.0002351437848047855	5.725502130249543
1.0	1.0	0.0	1.5877447358322875e-05	6.719821464800162
1.0	1.0	0.0	1.666685460661606e-05	5.620917021708257
1.0	4.0	0.5	5.248720547304734e-05	7.467437614120511
1.0	1.0	0.0	1.1527120783135912e-05	6.324558734023128
1.0	8.0	0.14285714285714285	7.255269587297131e-05	6.068675187664841
1.0	4.0	0.16666666666666666	4.355639828429444e-05	5.396074254412659
1.0	1.0	0.0	2.2389408310131564e-05	8.105903834449178
1.0	1.0	0.0	2.122037277097202e-05	6.656725502130249
1.0	1.0	0.0	1.6870272499736957e-05	6.446185838912558
1.0	1.0	0.0	1.783628771041726e-05	6.1092513694461354
1.0	11.0	0.0	0.00013468703253740724	4.770896733617366
1.0	31.0	0.023655913978494623	0.0003532633386983482	5.106005274903632
1.0	18.0	0.12418300653594772	0.00010518244498496921	5.739145871373504
1.0	2.0	0.0	4.5011091194119794e-05	8.804828565631974
1.0	1.0	0.0	1.2477142040183503e-05	6.859961452627307
1.0	1.0	0.0	2.557967811787785e-05	9.938831405964699
1.0	1.0	0.0	2.1406598324982985e-05	6.537177926557111
1.0	1.0	0.0	1.992953294062603e-05	7.165398660986002
1.0	6.0	0.3333333333333333	7.969436073213424e-05	6.85752688172043
1.0	2.0	1.0	3.426577045330768e-05	8.265824710894705
1.0	1.0	0.0	1.999033698979517e-05	6.988942990464597
1.0	3.0	0.0	4.241995506848246e-05	6.56943599107324
1.0	7.0	0.0	0.00012922385802295112	7.9817914384256445
1.0	3.0	0.0	4.400792074489324e-05	7.087593832420369
1.0	25.0	0.03333333333333333	0.00020723765758491467	5.453489551633191
1.0	1.0	0.0	1.4980322486240408e-05	7.212365591397849
1.0	22.0	0.017316017316017316	0.00024399183950320983	4.762527896124975
1.0	1.0	0.0	1.6575533280397366e-05	6.768411442483262
1.0	2.0	0.0	2.8570093352059135e-05	7.232653682288497
1.0	3.0	0.0	3.858272173260936e-05	6.0858186244674375
1.0	1.0	0.0	1.5543336162507617e-05	6.875126800568067
1.0	2.0	0.0	2.2001081074979536e-05	5.753601136133089
1.0	1.0	0.0	1.6878055451340663e-05	6.998224792047068
1.0	7.0	0.047619047619047616	7.707610139484485e-05	5.70876445526476
1.0	1.0	0.0	1.6009736488754733e-05	6.937360519375127
1.0	3.0	0.0	3.576514756770658e-05	6.782866707242849
